Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773955937,50,,Aggregated,0.000000,0.000000,9,10,11,12,13,15,17,17,17,17,17,42,0,9,9.156198357751625,5.142656002135482,16.547423001611605,2407.904761904762
1773955938,50,,Aggregated,0.000000,0.000000,9,10,11,11,12,14,16,17,17,17,17,71,0,9,8.97220402880585,4.4809230021773955940,50,,Aggregated,0.000000,0.000000,9,11,12,14,15,18,38,38,38,38,38,45,0,9,10.556640600164732,4.341315994679462,37.695974999223836,2279.6666666666665
1773955941,50,,Aggregated,17.000000,0.000000,1773955940,50,,Aggregated,0.000000,0.000000,9,13,15,15,19,32,43,43,43,43,43,41,0,9,11.879573804901334,4.4576220025192015,43.11934499855852,2007.9756097560976
1773955941,50,,Aggregated,13.000000,0.000000,9,10,12,14,17,24,33,43,43,43,43,66,0,9,10.586314439217059,4.4576220025192015,43.11934499855852,2220.742424242424
1773955942,50,,Aggregated,0.000000,0.000000,9,9,10,10,10,11,11,11,11,11,11,13,0,9,8.56637999990758,5.645280994940549,11.297461998765357,2563.6153846153848
1773955943,50,,Aggregated,0.000000,0.000000,9,10,10,11,12,15,15,15,15,15,15,38,0,9,8.93515765825501,4.9283459951773955945,50,,Aggregated,0.000000,0.000000,7,12,13,15,21,22,22,22,22,22,22,20,0,7,9.522795450538979,4.699935001553968,21.866593000595458,2127.5
1773955946,50,,Aggregated,0.000000,0.000000,8,9,11,12,15,21773955945,50,,Aggregated,0.000000,0.000000,8,12,13,13,14,15,15,15,15,15,15,12,0,7,9.070411332989655,4.66143200173974,15.41457099665422,2142.75
1773955946,50,,Aggregated,0.000000,0.000000,7,8,9,11,14,17,20,20,20,20,20,38,0,7,8.17870347409074,4.24531199678313,20.218811005179305,2010.578947368421
1773955947,50,,Aggregated,0.000000,0.000000,7,8,9,11,14,15,17,20,20,20,20,59,0,7,8.214361441047405,4.24531199678313,20.218811005179305,2123.7457627118642
1773955948,50,,Aggregated,0.000000,0.000000,8,8,9,10,11,13,13,13,13,13,13,18,0,8,7.917806888953136,4.44412200158691773955950,50,,Aggregated,15.000000,0.000000,8,9,10,10,12,14,19,24,24,24,24,65,0,8,8.198979200096801,4.100404999917373,23.60718099953374,2420.353846153846
1773955951,50,,Aggregated,0.000000,0.000000,10,11,11,12,12,12,12,12,12,12,12,9,0,10,9.83501400090366,5.668282996339258,11.6660839994438,2276.3333333333335
1773955952,50,,Aggregated,0.000000,0.000000,9,10,11,12,13,13,16,16,16,16,16,41,0,9,8.948415731826637,3.9919000046211295,15.777789005369414,2494.9756097560976
1773955953,50,,Aggregated,8.000000,0.000000,8,10,10,11,12,13,14,16,16,16,16,65,0,8,8.5792165847334,3.9919000046211295,15.777789005369414,2596.769230769231
